GlobalTick;ProblemType;ResourceType;PmId;VmId;AppId;CPUAll;MEMAll;STORAll;CPUUse;MEMUse;STORUse
12248;wasteOfResources;VM;1;196;;22;23;48;34;22;14;
12249;wasteOfResources;VM;1;196;;22;23;48;38;21;15;
12250;wasteOfResources;VM;1;186;;22;38;26;16;28;15;
12251;wasteOfResources;VM;1;74;;15;15;9;5;5;2;
12252;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12253;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12254;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12255;wasteOfResources;VM;8;74;;15;15;9;5;5;2;
12256;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12257;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12258;wasteOfResources;VM;8;74;;15;15;9;5;5;2;
12259;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12260;wasteOfResources;VM;7;1;;15;15;9;5;5;2;
12261;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12262;wasteOfResources;VM;5;195;;26;21;30;15;31;20;
12263;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12264;wasteOfResources;VM;1;196;;22;23;48;31;21;16;
12265;wasteOfResources;VM;6;197;;26;16;27;29;29;17;
12273;wasteOfResources;VM;5;151;;15;15;9;5;5;2;
12274;wasteOfResources;VM;7;151;;15;15;9;5;5;2;
12275;wasteOfResources;VM;7;151;;15;15;9;5;5;2;
12276;wasteOfResources;VM;5;151;;15;15;9;5;5;2;
12277;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
12278;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12279;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12280;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12281;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
12282;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
12283;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12284;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12285;wasteOfResources;VM;6;193;;15;15;9;5;5;2;
12286;wasteOfResources;VM;5;64;;15;15;9;5;5;2;
12287;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12288;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12289;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12290;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12291;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12292;wasteOfResources;VM;6;97;;15;15;9;5;5;2;
12293;wasteOfResources;VM;6;97;;15;15;9;5;5;2;
12294;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12295;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12296;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12297;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12298;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12299;wasteOfResources;VM;7;194;;29;29;26;5;5;2;
12300;wasteOfResources;VM;1;186;;22;38;24;15;27;15;
12301;wasteOfResources;VM;6;186;;22;38;24;15;27;15;
12302;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12303;wasteOfResources;VM;7;194;;29;29;26;5;5;2;
12304;wasteOfResources;VM;7;194;;29;29;26;5;5;2;
12305;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12306;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12307;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12308;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12309;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12310;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12311;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12312;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12313;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12314;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12315;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12316;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12317;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12318;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12319;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12320;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12321;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12322;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12323;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12324;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12325;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12326;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12327;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12328;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12329;wasteOfResources;VM;5;151;;15;15;9;5;5;2;
12330;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12331;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12332;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12333;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
12334;wasteOfResources;VM;8;137;;15;15;9;5;5;2;
12335;wasteOfResources;VM;5;137;;15;15;9;5;5;2;
12336;wasteOfResources;VM;5;64;;15;15;9;5;5;2;
12337;wasteOfResources;VM;5;64;;15;15;9;5;5;2;
12338;wasteOfResources;VM;5;137;;15;15;9;5;5;2;
12339;wasteOfResources;VM;5;137;;15;15;9;5;5;2;
12340;wasteOfResources;VM;6;193;;15;15;9;5;5;2;
12341;wasteOfResources;VM;8;100;;15;15;9;5;5;2;
12342;wasteOfResources;VM;8;74;;15;15;9;5;5;2;
12343;wasteOfResources;VM;8;74;;15;15;9;5;5;2;
12344;wasteOfResources;VM;5;74;;15;15;9;5;5;2;
12345;wasteOfResources;VM;8;188;;35;31;26;33;20;15;
12346;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12347;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
12348;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12349;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12350;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12351;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12352;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12353;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12354;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12355;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12356;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12357;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12358;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12359;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12360;wasteOfResources;VM;6;186;;22;38;22;16;25;15;
12361;wasteOfResources;VM;6;186;;22;38;22;17;29;14;
12362;wasteOfResources;VM;1;186;;22;38;22;17;29;14;
12363;wasteOfResources;VM;1;186;;22;38;22;17;29;14;
12364;wasteOfResources;VM;6;186;;22;38;22;17;29;14;
12365;wasteOfResources;VM;6;186;;22;38;22;17;29;14;
12366;wasteOfResources;VM;6;186;;22;38;22;17;29;14;
12367;wasteOfResources;VM;6;186;;22;38;22;17;29;14;
12368;wasteOfResources;VM;1;186;;22;38;22;17;29;14;
12369;wasteOfResources;VM;1;186;;22;38;22;17;29;14;
12370;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12371;wasteOfResources;VM;6;186;;22;38;22;17;29;14;
12372;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12373;wasteOfResources;VM;5;194;;15;15;9;5;5;2;
12374;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12375;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12376;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12377;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12378;wasteOfResources;VM;5;110;;15;15;9;5;5;2;
12379;wasteOfResources;VM;5;151;;15;15;9;5;5;2;
12380;wasteOfResources;VM;5;151;;15;15;9;5;5;2;
12381;wasteOfResources;VM;5;151;;15;15;9;5;5;2;
12382;wasteOfResources;VM;5;110;;15;15;9;5;5;2;
12383;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12384;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12385;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
12386;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12387;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12388;wasteOfResources;VM;5;194;;15;15;9;5;5;2;
12389;wasteOfResources;VM;5;137;;15;15;9;5;5;2;
12390;wasteOfResources;VM;6;193;;15;15;9;5;5;2;
12391;wasteOfResources;VM;1;196;;22;23;23;21;20;19;
12392;wasteOfResources;VM;5;196;;22;23;23;21;20;19;
12393;wasteOfResources;VM;5;196;;22;23;23;21;20;19;
12394;wasteOfResources;VM;1;196;;22;23;23;21;20;19;
12395;wasteOfResources;VM;1;196;;22;23;23;21;20;19;
12396;wasteOfResources;VM;5;196;;22;23;23;21;20;19;
12397;wasteOfResources;VM;6;193;;15;15;9;5;5;2;
12398;wasteOfResources;VM;7;151;;15;15;9;5;5;2;
12399;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12400;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12401;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12402;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12403;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12404;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12405;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12406;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12407;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12408;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12409;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12410;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12411;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
12412;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12413;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12414;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12415;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12416;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12417;wasteOfResources;VM;8;100;;15;15;9;5;5;2;
12418;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
12419;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12420;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12421;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12422;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12423;wasteOfResources;VM;6;186;;22;38;23;14;31;13;
12424;wasteOfResources;VM;6;186;;22;38;23;17;26;12;
12425;wasteOfResources;VM;6;186;;22;38;23;17;32;13;
12426;wasteOfResources;VM;1;186;;22;38;23;17;32;13;
12427;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12428;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12429;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12430;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12431;wasteOfResources;VM;6;130;;15;15;9;5;5;2;
12432;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12433;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12434;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
12435;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12436;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12437;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12438;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
12439;wasteOfResources;VM;1;97;;15;15;9;5;5;2;
12440;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
12441;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12442;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12443;wasteOfResources;VM;5;178;;15;15;9;5;5;2;
12444;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12445;wasteOfResources;VM;8;188;;35;32;26;34;19;17;
12446;wasteOfResources;VM;5;188;;35;32;26;34;19;17;
12447;wasteOfResources;VM;6;193;;15;15;9;5;5;2;
12448;wasteOfResources;VM;7;151;;15;15;9;5;5;2;
12449;wasteOfResources;VM;7;151;;15;15;9;5;5;2;
12450;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12451;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12452;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12453;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12454;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12455;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12456;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12457;wasteOfResources;VM;8;74;;15;15;9;5;5;2;
12458;wasteOfResources;VM;7;74;;15;15;9;5;5;2;
12459;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12460;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12461;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12462;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12463;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12464;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12465;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12466;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12467;wasteOfResources;VM;1;54;;15;15;9;5;5;2;
12468;wasteOfResources;VM;1;54;;15;15;9;5;5;2;
12469;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12470;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12471;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12472;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12473;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12474;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12475;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12476;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12477;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12478;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12479;wasteOfResources;VM;1;186;;22;38;24;19;28;14;
12480;wasteOfResources;VM;1;186;;22;38;24;17;27;13;
12481;wasteOfResources;VM;1;186;;22;38;24;18;28;12;
12482;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12483;wasteOfResources;VM;6;130;;15;15;9;5;5;2;
12484;wasteOfResources;VM;8;100;;15;15;9;5;5;2;
12485;wasteOfResources;VM;8;193;;15;15;9;5;5;2;
12486;wasteOfResources;VM;1;193;;15;15;9;5;5;2;
12487;wasteOfResources;VM;8;151;;15;15;9;5;5;2;
12488;wasteOfResources;VM;1;151;;15;15;9;5;5;2;
12489;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12490;wasteOfResources;VM;8;137;;15;15;9;5;5;2;
12491;wasteOfResources;VM;6;137;;15;15;9;5;5;2;
12492;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12493;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
12494;wasteOfResources;VM;8;151;;15;15;9;5;5;2;
12495;wasteOfResources;VM;8;151;;15;15;9;5;5;2;
12496;wasteOfResources;VM;6;151;;15;15;9;5;5;2;
12497;wasteOfResources;VM;6;151;;15;15;9;5;5;2;
12498;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12499;wasteOfResources;VM;8;1;;15;15;9;5;5;2;
12500;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12501;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12502;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12503;wasteOfResources;VM;8;137;;15;15;9;5;5;2;
12504;wasteOfResources;VM;5;188;;35;35;26;33;19;11;
12505;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12506;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12507;wasteOfResources;VM;5;188;;35;35;26;34;22;25;
12508;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12509;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12510;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12511;wasteOfResources;VM;7;74;;15;15;9;5;5;2;
12512;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12513;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12514;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12515;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12516;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12517;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12518;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12519;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12520;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12521;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12522;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12523;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12524;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12525;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12526;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12527;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
12528;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12529;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12530;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12531;wasteOfResources;VM;1;186;;22;38;22;18;33;16;
12532;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12533;wasteOfResources;VM;6;130;;15;15;9;5;5;2;
12534;wasteOfResources;VM;6;130;;15;15;9;5;5;2;
12535;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12536;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12537;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12538;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12539;wasteOfResources;VM;1;193;;15;15;9;5;5;2;
12540;wasteOfResources;VM;1;193;;15;15;9;5;5;2;
12541;wasteOfResources;VM;6;130;;15;15;9;5;5;2;
12542;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12543;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
12544;wasteOfResources;VM;6;97;;15;15;9;5;5;2;
12545;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12546;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12547;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12548;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12549;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12550;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12551;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12552;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12553;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12554;wasteOfResources;VM;7;130;;15;15;9;5;5;2;
12555;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12556;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12557;wasteOfResources;VM;5;188;;35;35;26;34;14;14;
12558;wasteOfResources;VM;5;188;;35;35;26;34;18;14;
12559;wasteOfResources;VM;7;64;;15;15;9;5;5;2;
12560;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12561;wasteOfResources;VM;7;74;;15;15;9;5;5;2;
12562;wasteOfResources;VM;1;74;;15;15;9;5;5;2;
12563;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12564;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12565;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12566;wasteOfResources;VM;7;82;;15;15;9;5;5;2;
12567;wasteOfResources;VM;7;82;;15;15;9;5;5;2;
12568;wasteOfResources;VM;7;82;;15;15;9;5;5;2;
12569;wasteOfResources;VM;8;100;;15;15;9;5;5;2;
12570;wasteOfResources;VM;8;151;;15;15;9;5;5;2;
12571;wasteOfResources;VM;8;110;;15;15;9;5;5;2;
12572;wasteOfResources;VM;6;54;;15;15;9;5;5;2;
12573;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12574;wasteOfResources;VM;7;65;;15;15;9;5;5;2;
12575;wasteOfResources;VM;8;110;;15;15;9;5;5;2;
12576;wasteOfResources;VM;8;110;;15;15;9;5;5;2;
12577;wasteOfResources;VM;8;194;;15;15;9;5;5;2;
12578;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12579;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12580;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12581;wasteOfResources;VM;1;186;;22;38;24;15;29;13;
12582;wasteOfResources;VM;6;64;;15;15;9;5;5;2;
12583;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12584;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12585;wasteOfResources;VM;6;64;;15;15;9;5;5;2;
12586;wasteOfResources;VM;6;186;;22;38;24;16;30;14;
12587;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12588;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12589;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12590;wasteOfResources;VM;1;193;;15;15;9;5;5;2;
12591;wasteOfResources;VM;7;185;;15;15;9;5;5;2;
12592;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12593;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12594;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12595;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12596;wasteOfResources;VM;8;54;;15;15;9;5;5;2;
12597;wasteOfResources;VM;6;97;;15;15;9;5;5;2;
12598;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12599;wasteOfResources;VM;6;178;;15;15;9;5;5;2;
12600;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12601;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12602;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12603;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12604;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12605;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12606;wasteOfResources;VM;6;1;;15;15;9;5;5;2;
12607;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
12608;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12609;wasteOfResources;VM;6;130;;15;15;9;5;5;2;
12610;wasteOfResources;VM;5;188;;35;30;26;34;24;16;
12611;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12612;wasteOfResources;VM;8;64;;15;15;9;5;5;2;
12613;wasteOfResources;VM;6;64;;15;15;9;5;5;2;
12614;wasteOfResources;VM;6;64;;15;15;9;5;5;2;
12615;wasteOfResources;VM;1;74;;15;15;9;5;5;2;
12616;wasteOfResources;VM;1;74;;15;15;9;5;5;2;
12617;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12618;wasteOfResources;VM;5;188;;35;30;26;34;19;24;
12619;wasteOfResources;VM;7;82;;15;15;9;5;5;2;
12620;wasteOfResources;VM;8;100;;15;15;9;5;5;2;
12621;wasteOfResources;VM;8;151;;15;15;9;5;5;2;
12622;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12623;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
12624;wasteOfResources;VM;5;195;;25;21;30;15;30;21;
12625;wasteOfResources;VM;5;195;;25;21;30;15;31;25;
12626;wasteOfResources;VM;8;110;;15;15;9;5;5;2;
12627;wasteOfResources;VM;7;65;;15;15;9;5;5;2;
12628;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
12629;wasteOfResources;VM;7;65;;15;15;9;5;5;2;
12630;wasteOfResources;VM;8;110;;15;15;9;5;5;2;
12631;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12632;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12633;wasteOfResources;VM;8;194;;15;15;9;5;5;2;
12634;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12635;wasteOfResources;VM;7;194;;15;15;9;5;5;2;
12636;wasteOfResources;VM;6;186;;22;38;25;15;27;13;
12637;wasteOfResources;VM;6;186;;22;38;25;17;27;15;
12638;wasteOfResources;VM;6;186;;22;38;25;18;30;13;
12639;wasteOfResources;VM;8;110;;15;15;9;5;5;2;
12640;wasteOfResources;VM;1;193;;15;15;9;5;5;2;
12641;wasteOfResources;VM;7;110;;15;15;9;5;5;2;
12642;wasteOfResources;VM;8;194;;15;15;9;5;5;2;
12643;wasteOfResources;VM;8;194;;15;15;9;5;5;2;
12644;wasteOfResources;VM;6;194;;15;15;9;5;5;2;
12645;wasteOfResources;VM;6;185;;15;15;9;5;5;2;
12646;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12647;wasteOfResources;VM;8;54;;15;15;9;5;5;2;
12648;wasteOfResources;VM;7;54;;15;15;9;5;5;2;
12649;wasteOfResources;VM;8;60;;15;15;9;5;5;2;
12650;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12651;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
12652;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12653;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12654;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12655;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12656;wasteOfResources;VM;7;178;;15;15;9;5;5;2;
12657;wasteOfResources;VM;7;60;;15;15;9;5;5;2;
12658;wasteOfResources;VM;8;54;;15;15;9;5;5;2;
12659;wasteOfResources;VM;7;54;;15;15;9;5;5;2;
12660;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
12661;wasteOfResources;VM;7;54;;15;15;9;5;5;2;
12662;wasteOfResources;VM;7;54;;15;15;9;5;5;2;
12663;wasteOfResources;VM;5;130;;15;15;9;5;5;2;
12664;wasteOfResources;VM;8;97;;15;15;9;5;5;2;
12665;wasteOfResources;VM;8;178;;15;15;9;5;5;2;
12666;wasteOfResources;VM;1;74;;15;15;9;5;5;2;
12667;wasteOfResources;VM;6;64;;15;15;9;5;5;2;
12668;wasteOfResources;VM;5;188;;35;34;26;33;18;15;
12669;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12670;wasteOfResources;VM;5;188;;35;34;26;34;18;21;
12671;wasteOfResources;VM;1;188;;35;34;26;34;18;21;
12672;wasteOfResources;VM;5;188;;35;34;26;34;18;21;
12673;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12674;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12675;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12676;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12677;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12678;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12679;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12680;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
12681;wasteOfResources;VM;7;137;;15;15;9;5;5;2;
12682;wasteOfResources;VM;7;65;;15;15;9;5;5;2;
12683;wasteOfResources;VM;1;65;;15;15;9;5;5;2;
12684;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12685;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12686;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12687;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
12688;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
12689;wasteOfResources;VM;6;186;;22;38;24;16;28;12;
